"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac575",0,-0.332027616446457,"Peripherals","Bac575","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Pimelobacter","_","Bac575","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac3650",0.224765868886576,0.105992650267385,"Peripherals","Bac3650","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac3650","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac3925",0.2112,-0.264255648611838,"Peripherals","Bac3925","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac3925","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU256Sporidiobolales",0,-1.81929850390458,"Peripherals","OTU256Sporidiobolales","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","OTU256Sporidiobolales","Yeast","SaprotrophYeast","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac3454",0,-1.22690122569782,"Peripherals","Bac3454","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac3454","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac4098",0,-1.5230998648012,"Peripherals","Bac4098","Prokaryote","Bacteria","Thermi","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","_","Bac4098","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"OTU365Fungi",0.36281179138322,0.476240949146608,"Peripherals","OTU365Fungi","Eukaryote","Fungi","unidentified","_","_","_","_","Unidentified & others","OTU365Fungi","Non-Yeast","Unidentified & others","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac20",0,-0.825812276802727,"Peripherals","Bac20","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Bac20","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac23",0,-0.825812276802727,"Peripherals","Bac23","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Steroidobacter","_","Bac23","Non-Actinobacteria","Non-Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
"Bac76",0,-0.825812276802727,"Peripherals","Bac76","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac76","Actinobacteria","Actinobacteria","Leaf","Pre_flowering_drought",8,18,"crossBF"
