"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU141Onygenales",0.32,1.34371602484229,"Peripherals","OTU141Onygenales","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Chrysosporium","Saprotroph","OTU141Onygenales","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU167Thielavia",0,-0.0746508902690158,"Peripherals","OTU167Thielavia","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Thielavia","Saprotroph","OTU167Thielavia","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"Bac93",0,-0.620947562942913,"Peripherals","Bac93","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","BurkholderialesOR","Methylibium","_","Bac93","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU46Thermomyces",1.11022302462516e-16,1.58391974231511,"Peripherals","OTU46Thermomyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","_","Thermomyces","Endophyte","OTU46Thermomyces","Non-Yeast","Endophyte","Soil","Control",8,18,"crossBF"
"OTU74Gymnoascus",0.32,0.111070307940145,"Peripherals","OTU74Gymnoascus","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Gymnoascus","Saprotroph","OTU74Gymnoascus","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU158Ochroconis",0.408163265306122,0.416513654775544,"Peripherals","OTU158Ochroconis","Eukaryote","Fungi","Ascomycota","_","_","_","Ochroconis","Saprotroph","OTU158Ochroconis","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU350Thermomyces",0.197530864197531,0.314053052355581,"Peripherals","OTU350Thermomyces","Eukaryote","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Thermomyces","Endophyte","OTU350Thermomyces","Non-Yeast","Endophyte","Soil","Control",8,18,"crossBF"
"OTU152Doratomyces",0.408163265306122,0.416513654775544,"Peripherals","OTU152Doratomyces","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Trichurus","Saprotroph","OTU152Doratomyces","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"Bac675",0,-0.955813637603944,"Peripherals","Bac675","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Solirubrobacterales","SolirubrobacteralesOR","SolirubrobacteralesOR","_","Bac675","Actinobacteria","Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU52Mortierella",0,NA,NA,"OTU52Mortierella","Eukaryote","Fungi","Mucoromycota","Mortierellomycotina","Mortierellales","Mortierellaceae","Mortierella","Saprotroph","OTU52Mortierella","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU201Mycothermus",0,0.314053052355581,"Peripherals","OTU201Mycothermus","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Mycothermus","Saprotroph","OTU201Mycothermus","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU267Chaetomium",0,1.16063084566193,"Peripherals","OTU267Chaetomium","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Saprotroph","OTU267Chaetomium","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU187Sparassis",0,NA,NA,"OTU187Sparassis","Eukaryote","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Sparassidaceae","Sparassis","Plant pathogen","OTU187Sparassis","Non-Yeast","Plant pathogen","Soil","Control",8,18,"crossBF"
"Bac1089",0,0.259437260831385,"Peripherals","Bac1089","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Bac1089","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"Bac1458",0,-1.29718630415693,"Peripherals","Bac1458","Prokaryote","Bacteria","Gemmatimonadetes","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","_","Bac1458","Non-Actinobacteria","Non-Actinobacteria","Soil","Control",8,18,"crossBF"
"OTU168Sordariomycetes",0,-0.499816385730652,"Peripherals","OTU168Sordariomycetes","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Coniolariella","Saprotroph","OTU168Sordariomycetes","Non-Yeast","Saprotroph","Soil","Control",8,18,"crossBF"
"OTU132Rhizophagus",0,NA,NA,"OTU132Rhizophagus","Eukaryote","Fungi","Mucoromycota","Glomeromycotina","Glomerales","Glomeraceae","Rhizophagus","Arbuscular mycorrhizal","OTU132Rhizophagus","Non-Yeast","Arbuscular mycorrhizal","Soil","Control",8,18,"crossBF"
