"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"Bac2108",0.48,-0.12938259525528,"Peripherals","Bac2108","Prokaryote","Bacteria","Cyanobacteria","CyanobacteriaPH","CyanobacteriaPH","CyanobacteriaPH","CyanobacteriaPH","_","Bac2108","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac2144",0.444444444444444,-0.495335040412474,"Peripherals","Bac2144","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Adhaeribacter","_","Bac2144","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac2230",0.375,-0.449590984767825,"Peripherals","Bac2230","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac2230","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac2234",0.625,-0.300538575857355,"Connector","Bac2234","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","BdellovibrionaceaeFA","_","Bac2234","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac2319",0,-0.191430093957436,"Peripherals","Bac2319","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","CoxiellaceaeFA","_","Bac2319","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac2366",0.571428571428571,-0.0256557320853839,"Peripherals","Bac2366","Prokaryote","Bacteria","GN02","GN08","GN08CL","GN08CL","GN08CL","_","Bac2366","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac3",0,0.07252112243011,"Peripherals","Bac3","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac3","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac9",1.11022302462516e-16,0.352671211817659,"Peripherals","Bac9","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptosporangiaceae","Nonomuraea","_","Bac9","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac10",0,-0.487779056344987,"Peripherals","Bac10","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Chitinophaga","_","Bac10","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac25",0,0.07252112243011,"Peripherals","Bac25","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Kribbella","_","Bac25","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac27",0,-0.0675539222636644,"Peripherals","Bac27","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Glycomycetaceae","Glycomyces","_","Bac27","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac29",0,0.07252112243011,"Peripherals","Bac29","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Balneimonas","_","Bac29","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac32",0,-0.0675539222636644,"Peripherals","Bac32","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Streptomycetaceae","Streptomyces","_","Bac32","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac38",0,-0.207628966957439,"Peripherals","Bac38","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","_","Bac38","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac45",0,-0.0675539222636644,"Peripherals","Bac45","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Pseudonocardiaceae","PseudonocardiaceaeFA","_","Bac45","Actinobacteria","Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
"Bac71",0,0.212596167123884,"Peripherals","Bac71","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","_","Bac71","Non-Actinobacteria","Non-Actinobacteria","Rhizosphere","Pre_flowering_drought",8,18,"interBF"
