"","Pi","Zi","group","otu.name","Kingdom","Kingdom1","Phylum","Class","Order","Family","Genus","Funguild","OTU.ID","Morph","Morph1","Habitat","Treatment","tpA","tpB","network"
"OTU139Sporidiobolus",0,0.670820393249937,"Peripherals","OTU139Sporidiobolus","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporidiobolus","SaprotrophYeast","OTU139Sporidiobolus","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"Bac158",0,-1.00886762967206,"Peripherals","Bac158","Prokaryote","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","_","Bac158","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"OTU53Stemphylium",0,-1.00886762967206,"Peripherals","OTU53Stemphylium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","Plant pathogen","OTU53Stemphylium","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"crossBF"
"OTU155Ustilago",0,0.467524023506566,"Peripherals","OTU155Ustilago","Eukaryote","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae","Ustilago","Plant pathogenYeast","OTU155Ustilago","Yeast","Plant pathogenYeast","Leaf","Control",8,18,"crossBF"
"OTU211Cryptococcus",0,0.467524023506566,"Peripherals","OTU211Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Cryptococcus","SaprotrophYeast","OTU211Cryptococcus","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"Bac11",0,1.56524758424985,"Peripherals","Bac11","Prokaryote","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","SinobacteraceaeFA","_","Bac11","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac24",0,-0.670820393249937,"Peripherals","Bac24","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","Chitinophaga","_","Bac24","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac35",0,NA,NA,"Bac35","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","NocardioidaceaeFA","_","Bac35","Actinobacteria","Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac209",0,NA,NA,"Bac209","Prokaryote","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","CaulobacteraceaeFA","_","Bac209","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac222",0,-1.32150821333899,"Peripherals","Bac222","Prokaryote","Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","_","Bac222","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1030",0,NA,NA,"Bac1030","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","_","Bac1030","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1348",0,-0.370022299734918,"Peripherals","Bac1348","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Dermabacteraceae","Brachybacterium","_","Bac1348","Actinobacteria","Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1418",0,0.447213595499958,"Peripherals","Bac1418","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","FlexibacteraceaeFA","_","Bac1418","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac1746",0,-1.32150821333899,"Peripherals","Bac1746","Prokaryote","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","_","Bac1746","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac2056",0,-1.45762057375968,"Peripherals","Bac2056","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac2056","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac2150",0,-0.830843727043015,"Peripherals","Bac2150","Prokaryote","Bacteria","_","_","_","_","_","_","Bac2150","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac2390",0,0.154091317797451,"Peripherals","Bac2390","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac2390","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac2537",0,-0.562225078450161,"Peripherals","Bac2537","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Nocardioides","_","Bac2537","Actinobacteria","Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac3248",0,-0.845765256536956,"Peripherals","Bac3248","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Sphingobacteriaceae","SphingobacteriaceaeFA","_","Bac3248","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac3262",0,-1.54716012329063,"Peripherals","Bac3262","Prokaryote","Bacteria","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","Nocardioides","_","Bac3262","Actinobacteria","Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac3650",0,-0.741304177512064,"Peripherals","Bac3650","Prokaryote","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","MyxococcalesOR","MyxococcalesOR","_","Bac3650","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"Bac3925",1.11022302462516e-16,-1.00992282610492,"Peripherals","Bac3925","Prokaryote","Bacteria","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Hymenobacter","_","Bac3925","Non-Actinobacteria","Non-Actinobacteria","Leaf","Control",8,18,"crossBF"
"OTU1Cladosporium",0,-0.472685528919209,"Peripherals","OTU1Cladosporium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Davidiellaceae","Cladosporium","Saprotroph","OTU1Cladosporium","Non-Yeast","Saprotroph","Leaf","Control",8,18,"crossBF"
"OTU22Periconia",0,-1.17603763380643,"Peripherals","OTU22Periconia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","_","Periconia","Endophyte","OTU22Periconia","Non-Yeast","Endophyte","Leaf","Control",8,18,"crossBF"
"OTU14Symmetrospora",0,-0.293606429857306,"Peripherals","OTU14Symmetrospora","Eukaryote","Fungi","Basidiomycota","Cystobasidiomycetes","_","Symmetrosporaceae","Symmetrospora","SaprotrophYeast","OTU14Symmetrospora","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"OTU106Sordariomycetes",0,-1.17603763380643,"Peripherals","OTU106Sordariomycetes","Eukaryote","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","Endophyte","OTU106Sordariomycetes","Non-Yeast","Endophyte","Leaf","Control",8,18,"crossBF"
"OTU44Curvularia",0,-1.25493290520183,"Peripherals","OTU44Curvularia","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Plant pathogen","OTU44Curvularia","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"crossBF"
"OTU61Cryptococcus",0,NA,NA,"OTU61Cryptococcus","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Papiliotrema","SaprotrophYeast","OTU61Cryptococcus","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"OTU69Tremellomycetes",0,-1.54716012329063,"Peripherals","OTU69Tremellomycetes","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Naganishia","SaprotrophYeast","OTU69Tremellomycetes","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"OTU135Naganishia",0,-0.762802354142291,"Peripherals","OTU135Naganishia","Eukaryote","Fungi","Basidiomycota","Tremellomycetes","Tremellales","_","Naganishia","SaprotrophYeast","OTU135Naganishia","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"OTU539Sporobolomyces.",0,0.670820393249937,"Peripherals","OTU539Sporobolomyces.","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","OTU539Sporobolomyces.","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"OTU243Bipolaris",0,-0.270671803082749,"Peripherals","OTU243Bipolaris","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Bipolaris","Plant pathogen","OTU243Bipolaris","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"crossBF"
"OTU313Aureobasidium",0,-1.25493290520183,"Peripherals","OTU313Aureobasidium","Eukaryote","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Aureobasidium","SaprotrophYeast","OTU313Aureobasidium","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"OTU310Monilinia",0,-1.50099818073161,"Peripherals","OTU310Monilinia","Eukaryote","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Monilinia","Plant pathogen","OTU310Monilinia","Non-Yeast","Plant pathogen","Leaf","Control",8,18,"crossBF"
"OTU256Sporidiobolales",1.11022302462516e-16,-1.00992282610492,"Peripherals","OTU256Sporidiobolales","Eukaryote","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","_","Sporobolomyces","SaprotrophYeast","OTU256Sporidiobolales","Yeast","SaprotrophYeast","Leaf","Control",8,18,"crossBF"
"OTU1098Dothioraceae",0,-1.54716012329063,"Peripherals","OTU1098Dothioraceae","Eukaryote","Fungi","Ascomycota","_","_","_","_","Unidentified & others","OTU1098Dothioraceae","Non-Yeast","Unidentified & others","Leaf","Control",8,18,"crossBF"
