"","otu.name","Kingdom","Phylum","Class","Order","Family","Genus","Fungal Guild","Compartment","Time period","Treatment","Network type","Zi","Pi","Hub type"
"525","Bac589","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Soil","Rewetting period","Control","crossBF",-0.620947562942913,0.666666666666667,"Connector"
"526","Bac177","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Balneimonas","_","Soil","Drought period","Drought","crossBF",2.72970826088476,0.142011834319527,"Module hub"
"527","Bac22","Prokaryote","Proteobacteria","Betaproteobacteria","Burkholderiales","BurkholderialesOR","BurkholderialesOR","_","Soil","Rewetting period","Drought","crossBF",2.7975898393436,0.0624349635796045,"Module hub"
"528","Bac29","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Balneimonas","_","Soil","Rewetting period","Drought","crossBF",3.6148675830115,0,"Module hub"
"529","Bac34","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella","_","Soil","Rewetting period","Drought","crossBF",2.81550875724867,0,"Module hub"
"530","Bac35","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","NocardioidaceaeFA","_","Soil","Rewetting period","Drought","crossBF",3.38647934707926,0,"Module hub"
"531","Bac59","Prokaryote","Acidobacteria","Chloracidobacteria","ChloracidobacteriaCL","ChloracidobacteriaCL","ChloracidobacteriaCL","_","Soil","Rewetting period","Drought","crossBF",2.82179021190449,0,"Module hub"
"532","Bac61","Prokaryote","Actinobacteria","ActinobacteriaPH","Actinomycetales","Nocardioidaceae","NocardioidaceaeFA","_","Soil","Rewetting period","Drought","crossBF",3.15809111114702,0.0540123456790124,"Module hub"
"533","Bac68","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","Flexibacteraceae","Cytophaga","_","Soil","Rewetting period","Drought","crossBF",4.04362255591082,0,"Module hub"
"534","Bac86","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Soil","Rewetting period","Drought","crossBF",3.22490309931942,0.152777777777778,"Module hub"
"535","Bac113","Prokaryote","Proteobacteria","Betaproteobacteria","Rhodocyclales","RhodocyclalesOR","RhodocyclalesOR","_","Soil","Rewetting period","Drought","crossBF",1.48751155686545,0.644628099173554,"Connector"
"536","Bac257","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","HyphomonadaceaeFA","_","Soil","Rewetting period","Drought","crossBF",2.94677228512893,0,"Module hub"
"537","Bac277","Prokaryote","Proteobacteria","Betaproteobacteria","Rhodocyclales","RhodocyclalesOR","RhodocyclalesOR","_","Soil","Rewetting period","Drought","crossBF",3.39130098920315,0,"Module hub"
"538","Bac345","Prokaryote","SPAM","SPAMPH","SPAMPH","SPAMPH","SPAMPH","_","Soil","Rewetting period","Drought","crossBF",2.61337575707327,0,"Module hub"
"539","Bac376","Prokaryote","Chlorobi","SM1B09","SM1B09CL","SM1B09CL","SM1B09CL","_","Soil","Rewetting period","Drought","crossBF",-0.164928643390594,0.666666666666667,"Connector"
"540","Bac377","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Soil","Rewetting period","Drought","crossBF",3.09402403828014,0.581632653061225,"Module hub"
"541","Bac406","Prokaryote","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","_","Soil","Rewetting period","Drought","crossBF",2.50224358105471,0,"Module hub"
"542","Bac521","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Soil","Rewetting period","Drought","crossBF",3.17139965431376,0.0570934256055363,"Module hub"
"543","Bac225","Prokaryote","Gemmatimonadetes","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","GemmatimonadetesPH","_","Soil","Rewetting period","Drought","crossBF",-0.654505085020799,0.625,"Connector"
"544","Bac885","Prokaryote","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae","SyntrophobacteraceaeFA","_","Soil","Rewetting period","Drought","crossBF",3.39130098920315,0,"Module hub"
"545","Bac1287","Prokaryote","Acidobacteria","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","AcidobacteriaPH","_","Soil","Rewetting period","Drought","crossBF",2.72450793309182,0,"Module hub"
"546","Bac1640","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Soil","Rewetting period","Drought","crossBF",2.02301571733701,0.625,"Connector"
"547","Bac2146","Prokaryote","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","_","_","Soil","Rewetting period","Drought","crossBF",4.54203564253771,0.0434567901234567,"Module hub"
"548","Bac1845","Prokaryote","Actinobacteria","ActinobacteriaPH","koll13","koll13OR","koll13OR","_","Soil","Rewetting period","Drought","crossBF",2.90679736126736,0,"Module hub"
"549","Bac1656","Prokaryote","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","VerrucomicrobialesOR","VerrucomicrobialesOR","_","Soil","Rewetting period","Drought","crossBF",1.15470053837925,0.64,"Connector"
"550","Bac1828","Prokaryote","Bacteroidetes","Sphingobacteria","Sphingobacteriales","SphingobacterialesOR","SphingobacterialesOR","_","Soil","Rewetting period","Drought","crossBF",-0.119000924549236,0.64,"Connector"
